,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d),Pre_DS_eff(%)
2015-10-27,4.265,74.768,4.4350000000000005,80.71,2.828,2.75,65.12,13560.0,936.0,7.011666666666667,39.333333333333336,0.925925925925926,600.0,648.0,1248.0,1104.0,15768.0,2.7665105
2015-10-28,3.99,78.32,4.605,81.09,3.134333333333333,2.84,64.73,13332.066666666666,1055.2,7.071666666666668,39.16666666666666,1.2857142857142858,1080.0,840.0,1920.0,1968.0,19416.0,2.741889
2015-10-29,3.54,76.81,4.470000000000001,81.16,3.134333333333333,2.8125,65.265,12434.05,1058.8000000000002,7.076666666666668,39.16666666666666,1.2374517374517375,1068.0,864.0,1932.0,1452.0,17340.0,2.7161255
2015-10-30,3.09,75.3,4.335,81.23,3.134333333333333,2.785,65.8,11536.033333333335,1062.4,7.081666666666667,39.16666666666666,1.1891891891891893,1056.0,888.0,1944.0,936.0,15264.0,2.6293554
2015-10-31,3.66,74.36,4.615,81.69,2.818,2.79,65.27,13676.0,1152.0,7.076666666666667,39.333333333333336,1.5,1080.0,720.0,1800.0,912.0,15408.0,2.6739774
2015-11-01,3.636,74.188,4.681,81.596,2.882,2.773,65.192,13120.848,1136.56,7.111666666666667,39.3,1.4105263157894736,1056.0,758.4,1814.4,1084.8,15696.0,2.7139893
2015-11-02,3.612,74.016,4.747,81.502,2.946,2.7560000000000002,65.11399999999999,12565.696,1121.12,7.1466666666666665,39.266666666666666,1.3210526315789473,1032.0,796.8,1828.8,1257.6,15984.0,2.7221303
2015-11-03,3.588,73.844,4.813000000000001,81.408,3.01,2.739,65.036,12010.544,1105.68,7.181666666666667,39.23333333333333,1.2315789473684209,1008.0,835.2,1843.2,1430.4,16272.0,2.740731
2015-11-04,3.564,73.672,4.8790000000000004,81.314,3.074,2.722,64.958,11455.392,1090.24,7.216666666666666,39.199999999999996,1.1421052631578947,984.0,873.6,1857.6,1603.2,16560.0,2.7499967
2015-11-05,3.54,73.5,4.945,81.22,3.138,2.705,64.88,10900.24,1074.8,7.251666666666666,39.16666666666666,1.0526315789473684,960.0,912.0,1872.0,1776.0,16848.0,2.733196
2015-11-06,4.09,74.36,4.755,81.11,3.134333333333333,2.71,65.46,12874.4,1027.2,7.196666666666668,39.333333333333336,0.9736842105263158,888.0,912.0,1800.0,1680.0,19320.0,2.7496045
2015-11-07,3.17,74.66100000000002,4.449999999999999,80.0,2.794,2.76,66.06,13696.0,888.0,7.258333333333333,39.333333333333336,1.0263157894736843,936.0,912.0,1848.0,1656.0,19608.0,2.7236776
2015-11-08,3.31,73.21300000000001,4.76,81.44,3.1390000000000002,2.76,66.45,12697.233333333334,1063.2,7.311666666666667,39.833333333333336,0.7714285714285715,648.0,840.0,1488.0,1440.0,19536.0,2.696708
2015-11-09,3.21,79.42,5.5,82.12,2.7550000000000003,2.785,66.18,13826.666666666666,1320.0,7.253333333333333,40.16666666666666,1.0526315789473684,960.0,912.0,1872.0,1776.0,22032.0,2.8189328
2015-11-10,3.57,71.77,5.05,81.4,3.138333333333333,2.765,66.55,14121.866666666665,1135.8,7.265,40.16666666666666,1.25,1080.0,864.0,1944.0,1752.0,24888.0,2.7677035
2015-11-11,3.99,67.65,4.95,78.478,2.723333333333333,2.72,66.69,13002.666666666666,1079.0,7.266666666666667,40.16666666666666,1.6666666666666667,840.0,504.0,1344.0,1176.0,27408.0,2.8245173
2015-11-12,4.47,71.61,4.765000000000001,80.74,3.138333333333333,2.7,66.81,13920.633333333335,1070.0,7.283333333333335,40.5,1.2666666666666666,912.0,720.0,1632.0,1416.0,27960.0,2.7780638
2015-11-13,3.73,78.1,4.66,81.31,3.134333333333333,2.74,66.68,12804.933333333332,983.4,7.288333333333333,40.5,1.0909090909090908,864.0,792.0,1656.0,1488.0,26760.0,2.68394
2015-11-14,4.01,70.36,4.805,81.78,2.7016666666666667,2.755,67.07,14241.666666666666,1380.0,7.303333333333334,40.833333333333336,1.0909090909090908,864.0,792.0,1656.0,1512.0,31704.0,2.7274039
2015-11-15,3.65,77.11,4.895,82.12,3.134333333333333,2.765,65.95,13002.666666666666,1079.0,7.318333333333332,40.833333333333336,1.2592592592592593,816.0,648.0,1464.0,1560.0,27120.0,2.6637285
2015-11-16,3.57,79.73,4.995,81.79,2.716666666666667,2.725,67.19,14076.666666666666,1400.0,7.323333333333334,40.66666666666666,0.918918918918919,816.0,888.0,1704.0,1608.0,22344.0,2.7341268
2015-11-17,3.82,80.16,4.59,81.83,3.140833333333333,2.76,67.55,12749.333333333332,1012.0,7.316666666666666,40.16666666666666,0.8108108108108109,720.0,888.0,1608.0,1560.0,22920.0,2.6860714
2015-11-18,3.8,74.383,5.285,81.97,2.715,2.775,67.56,13891.033333333331,1075.2,7.314999999999999,40.333333333333336,0.9722222222222222,840.0,864.0,1704.0,1632.0,25992.0,2.7701852
2015-11-19,4.1,80.15,4.805,82.49,3.140833333333333,2.785,68.36,13914.466666666665,1198.8,7.326666666666667,40.5,0.918918918918919,816.0,888.0,1704.0,1656.0,31152.0,2.6767633
2015-11-20,4.07,80.15,4.78,82.49,3.140833333333333,2.785,68.36,13261.666666666666,1052.4,7.330000000000001,40.16666666666666,1.054054054054054,936.0,888.0,1824.0,1800.0,30504.0,2.6383052
2015-11-21,4.17,74.15299999999999,4.835,82.18,2.688333333333333,2.74,68.73,13715.0,1180.0,7.333333333333333,40.0,1.1794871794871795,1104.0,936.0,2040.0,1968.0,29040.0,2.7324026
2015-11-22,3.67,77.37,5.05,81.52,3.134333333333333,2.59,66.43,13692.866666666665,1103.6,7.323333333333334,40.5,0.9787234042553192,1104.0,1128.0,2232.0,2256.0,32184.0,2.838842
2015-11-23,3.4,74.769,5.07,82.23,2.715,2.805,69.45,14496.666666666666,1060.0,7.316666666666666,40.5,0.7647058823529411,936.0,1224.0,2160.0,2112.0,32232.0,2.7655845
2015-11-24,3.95,80.12,4.619999999999999,82.46,3.140833333333333,2.74,69.82,13926.2,1126.4,7.329999999999999,40.833333333333336,0.6666666666666666,816.0,1224.0,2040.0,2064.0,30792.0,2.7292807
2015-11-25,3.39,80.11,4.63,82.4,2.795,2.76,68.95,13545.633333333335,1076.8,7.333333333333333,40.66666666666666,0.8717948717948718,816.0,936.0,1752.0,1704.0,31008.0,2.6310396
2015-11-26,3.44,80.17,4.865,82.25,3.140833333333333,2.71,69.05,12998.833333333332,991.8,7.336666666666667,40.5,0.8372093023255814,864.0,1032.0,1896.0,1752.0,31992.0,2.6279216
2015-11-27,3.58,80.05,4.49,82.23,3.140833333333333,2.705,69.11,12427.666666666666,950.0,7.341666666666666,40.333333333333336,0.7441860465116279,768.0,1032.0,1800.0,1632.0,35472.0,2.6253645
2015-11-28,3.73,79.62,4.4350000000000005,82.13,2.6766666666666663,2.7,69.72,13370.0,1600.0,7.35,40.5,0.7380952380952381,744.0,1008.0,1752.0,1608.0,29376.0,2.6851726
2015-11-29,3.46,80.14,4.535,83.08,3.140833333333333,2.6950000000000003,70.13,13724.133333333335,1142.0,7.355,40.66666666666666,0.6818181818181818,720.0,1056.0,1776.0,1608.0,28752.0,2.5772538
2015-11-30,3.45,80.42,4.6175,83.005,2.9024166666666664,2.6725000000000003,70.13499999999999,13603.233333333334,1052.0,7.375833333333334,40.66666666666666,0.6309090909090909,708.0,1128.0,1836.0,1656.0,28392.0,2.5871892
2015-12-01,3.44,80.7,4.699999999999999,82.93,2.664,2.6500000000000004,70.14,13482.333333333334,962.0,7.396666666666667,40.66666666666666,0.58,696.0,1200.0,1896.0,1704.0,28032.0,2.5762362
2015-12-02,3.61,82.2,4.15,82.25,3.140833333333333,2.615,71.87,13941.733333333332,1122.0666666666666,7.446666666666666,40.5,0.7111111111111111,768.0,1080.0,1848.0,1608.0,39528.0,2.6352239
2015-12-03,3.7,75.87,4.45,80.68,3.1358333333333333,2.625,69.56,12859.5,988.3333333333333,7.458333333333333,40.5,0.7948717948717948,744.0,936.0,1680.0,1608.0,24480.0,2.7431595
2015-12-04,3.78,75.27900000000001,4.720000000000001,82.99,3.1390000000000002,2.595,69.78,12860.033333333335,990.4,7.451666666666667,40.0,0.7441860465116279,768.0,1032.0,1800.0,1728.0,34680.0,2.58421
2015-12-05,3.43,76.95,5.02,82.72,2.6333333333333333,2.585,69.11,12866.666666666666,940.0,7.438333333333333,39.833333333333336,0.7209302325581395,744.0,1032.0,1776.0,1728.0,34488.0,2.5922666
2015-12-06,3.53,78.35,5.36,82.52,3.140833333333333,2.525,68.52,14238.4,1128.0666666666666,7.413333333333333,40.0,0.6444444444444445,696.0,1080.0,1776.0,1704.0,38952.0,2.7341034
2015-12-07,3.56,77.21,4.135,83.16,2.651666666666667,2.55,69.29,12868.333333333334,800.0,7.423333333333335,39.333333333333336,0.7209302325581395,744.0,1032.0,1776.0,1728.0,33096.0,2.5694287
2015-12-08,3.91,76.46,3.815,83.04,3.134333333333333,2.655,70.22,13653.2,1148.4,7.436666666666666,39.16666666666666,0.7111111111111111,768.0,1080.0,1848.0,1800.0,34344.0,2.6435454
2015-12-09,3.53,77.14,4.949999999999999,83.4,2.6583333333333337,2.595,69.65,12860.033333333335,990.4,7.436666666666666,39.333333333333336,0.75,648.0,864.0,1512.0,1392.0,34848.0,2.549567
2015-12-10,3.5,78.21,4.975,82.84,3.140833333333333,2.615,69.71,14160.733333333332,1180.8,7.443333333333334,39.5,0.6595744680851063,744.0,1128.0,1872.0,1896.0,40560.0,2.574681
2015-12-11,3.64,77.43,4.54,83.21,3.134333333333333,2.56,69.98,14937.566666666666,1215.2,7.443333333333332,39.5,0.625,720.0,1152.0,1872.0,1848.0,44520.0,2.6098635
2015-12-12,3.35,77.46,4.42,83.03,2.5800000000000005,2.595,70.29,13178.333333333334,1120.0,7.449999999999999,39.66666666666666,0.6521739130434783,720.0,1104.0,1824.0,1824.0,41976.0,2.5778763
2015-12-13,3.75,83.9,5.35,83.61,3.140833333333333,2.585,70.8,14849.966666666665,1234.4,7.456666666666667,39.66666666666666,0.6956521739130435,768.0,1104.0,1872.0,1776.0,44280.0,2.7621355
2015-12-14,4.0,80.26,4.455,83.14,2.591666666666667,2.55,69.76,11388.333333333334,960.0,7.47,40.0,0.7111111111111111,768.0,1080.0,1848.0,1824.0,49704.0,2.6357934
2015-12-15,3.94,80.23,5.035,83.5,3.140833333333333,2.66,70.82,14900.1,1216.0,7.481666666666666,39.833333333333336,0.7941176470588235,648.0,816.0,1464.0,1344.0,46848.0,2.7351935
2015-12-16,4.01,77.45,4.66,84.28,2.585,2.52,70.67,14451.166666666668,1234.8,7.483333333333333,40.0,0.7692307692307693,720.0,936.0,1656.0,1704.0,42744.0,2.6856687
2015-12-17,3.42,74.459,4.87,78.15599999999999,3.1405000000000003,2.54,70.4,14596.766666666666,1257.2,7.496666666666667,40.0,1.0714285714285714,720.0,672.0,1392.0,1344.0,41808.0,2.8617578
2015-12-18,3.75,79.34,4.74,82.78,3.140833333333333,2.405,71.23,14483.1,1273.2,7.5,40.0,0.7142857142857143,720.0,1008.0,1728.0,1776.0,41688.0,2.6027286
2015-12-19,3.74,74.869,3.55,83.58,2.53,2.51,70.41,14105.0,1000.0,7.488333333333333,40.16666666666666,0.5769230769230769,720.0,1248.0,1968.0,1896.0,39960.0,2.5965278
2015-12-20,3.64,78.84,4.395,82.99,3.140833333333333,2.5,69.86,13203.0,974.0,7.48,40.0,0.7209302325581395,744.0,1032.0,1776.0,1800.0,38160.0,2.5636604
2015-12-21,4.164499999999999,73.072,5.295499999999999,78.397,2.5716666666666668,3.0805,64.69000000000001,13220.0,1120.0,7.481666666666668,40.0,0.8461538461538461,528.0,624.0,1152.0,1104.0,33408.0,2.9205766
2015-12-22,3.55,82.02,4.645,82.72,3.140833333333333,2.46,70.43,12644.866666666667,980.4,7.481666666666668,40.16666666666666,0.6808510638297872,768.0,1128.0,1896.0,1848.0,34584.0,2.5732207
2015-12-23,3.65,81.59,4.7524999999999995,82.87,3.140833333333333,2.455,70.33000000000001,12630.266666666666,987.4,7.489166666666668,40.16666666666666,0.7975683890577507,768.0,984.0,1752.0,1620.0,32520.0,2.5662332
2015-12-24,3.75,81.16,4.86,83.02,3.140833333333333,2.45,70.23,12615.666666666668,994.4,7.496666666666667,40.16666666666666,0.9142857142857144,768.0,840.0,1608.0,1392.0,30456.0,2.548377
2015-12-25,3.89,82.24,4.645,83.8,3.140833333333333,2.51,71.25,13207.866666666665,1088.4,7.491666666666667,40.16666666666666,0.8421052631578947,768.0,912.0,1680.0,1632.0,34392.0,2.6390183
2015-12-26,3.38,74.876,4.065,84.32,2.5383333333333336,2.455,71.39,12475.0,1120.0,7.498333333333334,40.16666666666666,0.725,696.0,960.0,1656.0,1536.0,33672.0,2.6044884
2015-12-27,3.86,80.98,4.71,83.57,3.140833333333333,2.5,70.84,13781.333333333332,1104.8,7.499999999999999,40.0,0.5652173913043478,624.0,1104.0,1728.0,1704.0,32424.0,2.5732207
2015-12-28,3.85,75.49099999999999,4.46,83.31,2.56,2.5,70.61,14071.666666666666,1160.0,7.505,40.16666666666666,0.5555555555555556,600.0,1080.0,1680.0,1560.0,33288.0,2.576715
2015-12-29,3.85,80.29,4.68,83.15,3.140833333333333,2.465,71.63,13567.5,1164.0,7.506666666666667,40.5,0.4615384615384615,576.0,1248.0,1824.0,1776.0,33336.0,2.5760925
2015-12-30,2.96,84.28,4.0,83.67,2.5383333333333336,2.505,71.27,14378.4,1136.0666666666666,7.506666666666668,40.5,0.4423076923076923,552.0,1248.0,1800.0,1848.0,39000.0,2.5629907
2015-12-31,3.47,80.36,4.135,83.33,3.140833333333333,2.5,71.19,12853.333333333332,934.0,7.508333333333333,40.333333333333336,0.4807692307692308,600.0,1248.0,1848.0,1944.0,30432.0,2.574382
2016-01-01,5.55,65.13,3.75,82.16,3.1390000000000002,2.53,71.49,13377.533333333335,1044.0,7.496666666666666,40.333333333333336,0.4705882352941176,576.0,1224.0,1800.0,1920.0,30816.0,2.6846495
2016-01-02,4.93,75.80799999999999,4.675,82.79,2.556666666666666,2.51,71.68,13330.0,860.0,7.494999999999998,40.5,0.5681818181818182,600.0,1056.0,1656.0,1680.0,34632.0,2.640714
2016-01-03,4.64,71.01,4.41,82.35,3.1370000000000005,2.58,71.07,12860.033333333335,990.4,7.494999999999998,40.16666666666666,0.696969696969697,552.0,792.0,1344.0,1320.0,35064.0,2.6848605
2016-01-04,4.73,73.25,4.237500000000001,82.38,3.135916666666667,2.56,71.115,13170.333333333336,994.2,7.731666666666666,40.25,0.745920745920746,648.0,864.0,1512.0,1476.0,31668.0,2.6635795
2016-01-05,4.82,75.49,4.065,82.41,3.134833333333334,2.54,71.16,13480.633333333335,998.0,7.968333333333333,40.333333333333336,0.7948717948717948,744.0,936.0,1680.0,1632.0,28272.0,2.6287758
2016-01-06,4.14,74.48,4.445,82.8,2.63,2.585,72.38,14160.733333333332,1180.8,7.941666666666666,40.0,0.7142857142857143,840.0,1176.0,2016.0,1920.0,40608.0,2.7131786
2016-01-07,4.746666666666666,71.67,4.441666666666667,82.74,2.63,2.5716666666666668,73.27666666666666,13837.71111111111,1073.8666666666666,7.9399999999999995,40.0,0.6604010025062657,728.0,1088.0,1816.0,1768.0,38248.0,2.6540062
2016-01-08,5.3533333333333335,68.86,4.4383333333333335,82.68,2.63,2.558333333333333,74.17333333333333,13514.688888888888,966.9333333333333,7.938333333333333,40.0,0.6065162907268171,616.0,1000.0,1616.0,1616.0,35888.0,2.6454303
2016-01-09,5.96,66.05,4.4350000000000005,82.62,2.63,2.545,75.07,13191.666666666666,860.0,7.936666666666666,40.0,0.5526315789473685,504.0,912.0,1416.0,1464.0,33528.0,2.6879916
2016-01-10,6.154999999999999,66.19999999999999,4.3775,81.685,2.5949999999999998,2.5999999999999996,73.195,13341.666666666666,1000.0,7.9475,39.83333333333333,0.4678051511758119,468.0,1020.0,1488.0,1488.0,28788.0,2.7059746
2016-01-11,6.35,66.35,4.32,80.75,2.56,2.655,71.32,13491.666666666666,1140.0,7.958333333333335,39.66666666666666,0.3829787234042553,432.0,1128.0,1560.0,1512.0,24048.0,2.763835
2016-01-12,6.82,67.3,4.43,80.91,3.137,2.51,71.7,12572.166666666668,950.0,7.956666666666667,39.833333333333336,0.3571428571428571,360.0,1008.0,1368.0,1368.0,27576.0,2.7346637
2016-01-13,4.83,74.415,4.699999999999999,80.59,2.6083333333333334,2.525,70.89,12818.7,909.2,7.953333333333333,39.5,0.4594594594594595,408.0,888.0,1296.0,1320.0,26232.0,2.74256
2016-01-14,5.72,72.67,4.635,80.0,3.1401666666666666,2.6,70.32,12393.000000000002,962.4,7.955000000000001,39.333333333333336,0.5,432.0,864.0,1296.0,1248.0,25080.0,2.804739
2016-01-15,5.54,73.35,4.565,81.06,3.1370000000000005,2.64,70.65,12785.166666666668,973.0,7.953333333333333,39.333333333333336,0.5135135135135135,456.0,888.0,1344.0,1296.0,26952.0,2.718268
2016-01-16,6.56,73.9,4.965,80.27,2.645,2.59,70.04,13890.0,920.0,7.960000000000001,40.0,0.5833333333333334,504.0,864.0,1368.0,1368.0,31848.0,2.7454314
2016-01-17,4.48,76.31,4.765,80.98,3.1358333333333333,2.665,71.14,12571.833333333334,976.4,7.960000000000001,40.16666666666666,0.6,504.0,840.0,1344.0,1272.0,29760.0,2.703601
2016-01-18,5.635,76.61500000000001,4.4925,80.78,3.1353333333333335,2.645,70.445,12009.166666666668,1041.0,7.965000000000002,40.25,0.6095238095238096,408.0,672.0,1080.0,996.0,22944.0,2.781705
2016-01-19,6.79,76.92,4.22,80.58,3.1348333333333334,2.625,69.75,11446.5,1105.6,7.9700000000000015,40.333333333333336,0.6190476190476191,312.0,504.0,816.0,720.0,16128.0,2.8355966
2016-01-20,4.65,74.473,4.51,81.16,2.678,2.665,69.15,11862.0,844.0,7.956666666666666,40.5,0.6285714285714286,528.0,840.0,1368.0,1296.0,22320.0,2.7046728
2016-01-21,4.92,78.65,4.9350000000000005,80.44,3.1356666666666664,2.68,69.99,12848.5,993.1333333333332,7.958333333333333,40.5,0.5714285714285714,480.0,840.0,1320.0,1296.0,24408.0,2.745204
2016-01-22,4.62,78.42,4.515000000000001,80.57,2.68,2.675,69.72,11914.166666666666,816.0,7.958333333333333,40.5,0.3947368421052631,360.0,912.0,1272.0,1152.0,22824.0,2.7517784
2016-01-23,3.34,78.96,4.63,81.29,2.686666666666667,2.64,69.55,12491.666666666666,1100.0,7.951666666666667,40.66666666666666,0.3255813953488372,336.0,1032.0,1368.0,1368.0,25632.0,2.6875126
2016-01-24,4.08,76.15,5.02,81.03,3.1358333333333333,2.645,70.21,12241.833333333334,918.0,7.95,40.66666666666666,0.4102564102564102,384.0,936.0,1320.0,1272.0,23112.0,2.7169356
2016-01-25,5.02,76.72,4.404999999999999,82.24,2.6950000000000003,2.7,70.65,12508.333333333334,1060.0,7.948333333333333,40.333333333333336,0.4722222222222222,408.0,864.0,1272.0,1152.0,28464.0,2.69106
2016-01-26,4.779999999999999,77.025,4.975,82.07,2.6775,2.6900000000000004,70.125,12469.666666666668,1010.2,7.89,40.0,0.7569444444444444,504.0,720.0,1224.0,1152.0,26892.0,2.6938148
2016-01-27,4.54,77.33,5.545,81.9,2.66,2.68,69.6,12431.000000000002,960.4,7.831666666666666,39.66666666666666,1.0416666666666667,600.0,576.0,1176.0,1152.0,25320.0,2.8508568
2016-01-28,3.82,78.45,4.800000000000001,82.03,3.1408333333333336,2.665,70.29,13407.2,1099.4,7.603333333333333,39.833333333333336,1.0344827586206895,720.0,696.0,1416.0,1320.0,30624.0,2.6463
2016-01-29,4.08,79.0,4.783333333333334,82.15333333333334,3.1408333333333336,2.6683333333333334,70.39333333333333,13272.355555555556,1092.6000000000001,7.599444444444444,39.833333333333336,0.9724834552420758,704.0,728.0,1432.0,1408.0,29480.0,2.6758971
2016-01-30,4.34,79.55,4.766666666666667,82.27666666666667,3.140833333333333,2.6716666666666664,70.49666666666667,13137.511111111111,1085.8,7.5955555555555545,39.833333333333336,0.9104841518634622,688.0,760.0,1448.0,1496.0,28336.0,2.6723118
2016-01-31,4.6,80.1,4.75,82.4,3.140833333333333,2.675,70.6,13002.666666666666,1079.0,7.591666666666666,39.833333333333336,0.8484848484848485,672.0,792.0,1464.0,1584.0,27192.0,2.6748846
2016-02-01,4.404249999999999,77.7005,4.97425,80.577,3.1125833333333333,2.8514999999999997,68.179,13105.266666666666,1083.7,7.543333333333332,40.083333333333336,0.7083333333333334,636.0,924.0,1560.0,1632.0,30912.0,2.7733922
2016-02-02,4.2085,75.30100000000002,5.1985,78.754,3.0843333333333334,3.0279999999999996,65.758,13207.866666666665,1088.4,7.494999999999998,40.333333333333336,0.5681818181818182,600.0,1056.0,1656.0,1680.0,34632.0,2.9579904
2016-02-03,4.32925,77.47050000000002,5.031750000000001,80.607,3.1125833333333333,2.8514999999999997,68.169,12545.349999999999,962.2,7.538333333333332,39.75,0.6126623376623377,576.0,948.0,1524.0,1512.0,27540.0,2.7850032
2016-02-04,4.45,79.64,4.865,82.46,3.140833333333333,2.675,70.58,11882.833333333332,836.0,7.581666666666666,39.16666666666666,0.6571428571428571,552.0,840.0,1392.0,1344.0,20448.0,2.6758375
2016-02-05,3.85,80.02,4.735,82.96,3.140833333333333,2.66,71.36,13460.1,1073.4,7.571666666666666,39.0,0.7894736842105263,720.0,912.0,1632.0,1632.0,24912.0,2.5705967
2016-02-06,4.123333333333333,79.96333333333332,4.508333333333334,82.64666666666666,2.9827777777777778,2.665,70.72666666666666,13237.011111111111,1047.0666666666666,7.572777777777778,39.05555555555555,0.6966861598440546,664.0,968.0,1632.0,1584.0,26744.0,2.6436186
2016-02-07,4.3966666666666665,79.90666666666667,4.281666666666666,82.33333333333333,2.824722222222222,2.67,70.09333333333333,13013.922222222222,1020.7333333333333,7.573888888888889,39.11111111111111,0.6038986354775828,608.0,1024.0,1632.0,1536.0,28576.0,2.6499321
2016-02-08,4.67,79.85,4.055,82.02,2.6666666666666665,2.675,69.46,12790.833333333332,994.4,7.575,39.16666666666666,0.5111111111111111,552.0,1080.0,1632.0,1488.0,30408.0,2.6565957
2016-02-09,4.47,77.13,4.145,81.42,3.134833333333334,2.655,70.37,13263.633333333335,986.0,7.581666666666666,39.0,0.4047619047619047,408.0,1008.0,1416.0,1392.0,28080.0,2.6977184
2016-02-10,4.585,74.07,4.055,81.935,3.1359166666666667,2.6525,70.75,13216.75,1018.0,7.580833333333333,39.5,0.41829004329004327,432.0,1032.0,1464.0,1464.0,29412.0,2.6969345
2016-02-11,4.7,71.01,3.965,82.45,3.137,2.6500000000000004,71.13,13169.866666666665,1050.0,7.579999999999999,40.0,0.4318181818181818,456.0,1056.0,1512.0,1536.0,30744.0,2.661569
2016-02-12,4.36,77.7,3.985,82.14,3.1348333333333334,2.61,70.16,13034.966666666665,1054.0,7.576666666666667,40.0,0.5,432.0,864.0,1296.0,1248.0,27600.0,2.6714535
2016-02-13,4.505000000000001,77.88,4.145,82.155,3.137833333333333,2.62,70.24,12531.533333333333,938.6,7.575,40.16666666666667,0.5178571428571428,396.0,768.0,1164.0,1092.0,25680.0,2.7011757
2016-02-14,4.65,78.06,4.305,82.17,3.1408333333333327,2.63,70.32,12028.1,823.2,7.573333333333333,40.333333333333336,0.5357142857142857,360.0,672.0,1032.0,936.0,23760.0,2.7303846
2016-02-15,3.74,81.32,4.65,82.86,2.65,2.66,70.88,12276.766666666666,920.0,7.573333333333333,40.5,0.7142857142857143,600.0,840.0,1440.0,1344.0,23616.0,2.6294477
2016-02-16,3.66,79.55,4.35,82.31,3.140833333333333,2.675,71.27,13637.966666666669,1088.0,7.565,40.5,0.5652173913043478,624.0,1104.0,1728.0,1584.0,28344.0,2.6247337
2016-02-17,3.825,78.94,4.26,82.285,3.1378333333333335,2.67,71.09,13360.300000000003,1084.0,7.5616666666666665,40.5,0.5780632411067194,624.0,1080.0,1704.0,1608.0,28596.0,2.6247337
2016-02-18,3.99,78.33,4.17,82.26,3.134833333333334,2.665,70.91,13082.633333333335,1080.0,7.558333333333333,40.5,0.5909090909090909,624.0,1056.0,1680.0,1632.0,28848.0,2.6545846
2016-02-19,4.14,75.57,4.195,82.31,3.134833333333334,2.69,71.46,13627.766666666666,1081.2,7.536666666666666,40.5,0.5681818181818182,600.0,1056.0,1656.0,1608.0,26184.0,2.6592004
